leaid,name,name_public,charter,city,county,zip,state,state_abbr,enroll,frl,minority,national_math,national_reading
637200,SONOMA VALLEY UNIFIED,Sonoma Valley,0,SONOMA,SONOMA,95476,California,CA,4742,0.46,0.53,0.33,0.42
1713440,LINDOP SD 92,Lindop,0,BROADVIEW,COOK,60155,Illinois,IL,443,0.58,0.99,0.33,0.39
4815420,COUPLAND ISD,Coupland ISD,0,COUPLAND,WILLIAMSON,78615,Texas,TX,143,0.29,0.21,0.33,0.37
1301230,CLAYTON COUNTY,Clayton County,0,JONESBORO,CLAYTON,30236,Georgia,GA,49508,0.77,0.96,0.33,0.34
616323,GUSTINE UNIFIED,Gustine Unified,0,GUSTINE,MERCED,95322,California,CA,1812,0.61,0.73,0.33,0.3
3630210,WATERVLIET CITY SCHOOL DISTRICT,Watervliet,0,WATERVLIET,ALBANY,12189,New York,NY,1404,0.58,0.29,0.33,0.44
406440,PIMA UNIFIED DISTRICT,Pima Unified,0,PIMA,GRAHAM,85543,Arizona,AZ,783,0.35,0.3,0.33,0.38
103480,WASHINGTON COUNTY,Washington County,0,CHATOM,WASHINGTON,36518,Alabama,AL,3487,0.55,0.41,0.33,0.4
3008130,CUSTER K-12 SCHOOLS,Custer   ,0,CUSTER,YELLOWSTONE,59024,Montana,MT,82,0.44,0.12,0.33,0.43
404820,MAYER UNIFIED SCHOOL DISTRICT,Mayer Unified,0,MAYER,YAVAPAI,86333,Arizona,AZ,510,0.81,0.17,0.33,0.34
2600215,JOSEPH POLLACK ACADEMIC CENTER OF EXCELLENCE,Pollack Academic,1,FERNDALE,OAKLAND,48220,Michigan,MI,930,0.76,1,0.33,0.36
2201920,WEST BATON ROUGE PARISH,West Baton Rouge,0,PORT ALLEN,WEST BATON ROUGE,70767,Louisiana,LA,3789,0.66,0.55,0.33,0.37
510290,MULBERRY SCHOOL DISTRICT,Mulberry,0,MULBERRY,CRAWFORD,72947,Arkansas,AR,420,0.7,0.03,0.33,0.33
200120,DILLINGHAM CITY SCHOOL DISTRICT,Dillingham ,0,DILLINGHAM,DILLINGHAM,99576,Alaska,AK,507,0.6,0.89,0.33,0.23
806270,ROCKY FORD SCHOOL DISTRICT NO. R2,Rocky Ford,0,ROCKY FORD,OTERO,81067,Colorado,CO,859,0.73,0.69,0.33,0.4
4021900,NORWOOD,Norwood,0,HULBERT,CHEROKEE,74441,Oklahoma,OK,180,0.93,0.58,0.33,0.36
102790,PIKE COUNTY,Pike County,0,TROY,PIKE,36081,Alabama,AL,2199,0.73,0.52,0.33,0.37
605010,BIG VALLEY JOINT UNIFIED,Big Valley Joint,0,BIEBER,LASSEN,96009,California,CA,223,0.56,0.24,0.33,0.32
634680,SAN LEANDRO UNIFIED,San Leandro Unified,0,SAN LEANDRO,ALAMEDA,94579,California,CA,8794,0.53,0.87,0.33,0.33
2506660,LAWRENCE,Lawrence   ,0,LAWRENCE,ESSEX,1840,Massachusetts,MA,12209,0.87,0.94,0.33,0.31
409390,WILSON ELEMENTARY DISTRICT,Wilson Elementary,0,PHOENIX,MARICOPA,85008,Arizona,AZ,1248,0.99,0.98,0.33,0.27
400122,ACCLAIM CHARTER SCHOOL,Acclaim Charter,1,PHOENIX,MARICOPA,85031,Arizona,AZ,415,0.94,0.99,0.33,0.26
610770,DEL NORTE COUNTY UNIFIED,Del Norte County,0,CRESCENT CITY,DEL NORTE,95531,California,CA,3893,0.6,0.41,0.33,0.33
103390,TUSCALOOSA COUNTY,Tuscaloosa County,0,TUSCALOOSA,TUSCALOOSA,35403,Alabama,AL,17535,0.45,0.31,0.33,0.44
3900193,TROTWOOD FITNESS & PREP ACAD,Trotwood Fitness,1,TROTWOOD,MONTGOMERY,45426,Ohio,OH,305,0.71,0.95,0.33,0.29
4006930,CAVE SPRINGS,Cave Springs,0,BUNCH,ADAIR,74931,Oklahoma,OK,184,0.76,0.95,0.33,0.15
612030,EL CENTRO ELEMENTARY,El Centro Elementary,0,EL CENTRO,IMPERIAL,92243,California,CA,5644,0.78,0.95,0.33,0.3
2600185,WILLIAM C. ABNEY ACADEMY,Abney Academy,1,GRAND RAPIDS,KENT,49503,Michigan,MI,509,0.89,0.99,0.33,0.49
633240,ROBLA ELEMENTARY,Robla Elementary,0,SACRAMENTO,SACRAMENTO,95838,California,CA,1950,0.86,0.84,0.33,0.28
4800262,MEYERPARK ELEMENTARY,Meyerpark Elementary,1,HOUSTON,HARRIS,77235,Texas,TX,158,0.73,1,0.33,0.16
3700041,BRIDGES CHARTER SCHOOL,Bridges Charter,1,STATE ROAD,WILKES,28676,North Carolina,NC,154,0.55,0.14,0.33,0.23
1723700,LUDLOW CCSD 142,Ludlow,0,LUDLOW,CHAMPAIGN,60949,Illinois,IL,87,0.72,0.31,0.33,0.31
622170,LIVINGSTON UNION ELEMENTARY,Livingston Union,0,LIVINGSTON,MERCED,95334,California,CA,2521,0.8,0.94,0.33,0.29
4701620,HANCOCK COUNTY SCHOOL DISTRICT,Hancock County,0,SNEEDVILLE,HANCOCK,37869,Tennessee,TN,1103,0.78,0.01,0.33,0.28
4822380,HARDIN ISD,Hardin ISD,0,HARDIN,LIBERTY,77561,Texas,TX,1212,0.55,0.13,0.33,0.38
4843170,TRINIDAD ISD,Trinidad ISD,0,TRINIDAD,HENDERSON,75163,Texas,TX,192,0.59,0.34,0.33,0.3
3605220,BRADFORD CENTRAL SCHOOL DISTRICT,Bradford,0,BRADFORD,SCHUYLER,14815,New York,NY,293,0.59,,0.33,0.45
1304620,SUMTER COUNTY,Sumter County,0,AMERICUS,SUMTER,31719,Georgia,GA,5211,0.84,0.82,0.33,0.35
4022770,OKLAHOMA CITY,Oklahoma City,0,OKLAHOMA CITY,OKLAHOMA,73106,Oklahoma,OK,40847,0.86,0.78,0.33,0.33
3600170,ACHIEVEMENT FIRST ENDEAVOR CHARTER SCHOOL,Achievement First,1,BROOKLYN,KINGS,11205,New York,NY,259,0.47,1,0.33,0.37
2201320,RED RIVER PARISH,Red River Parish,0,COUSHATTA,RED RIVER,71019,Louisiana,LA,1512,0.85,0.67,0.33,0.29
1000024,FAMILY FOUNDATIONS ACADEMY,Family Foundations,1,NEW CASTLE,NEW CASTLE,19720,Delaware,DE,389,0.47,0.91,0.33,0.29
3502370,SANTA FE PUBLIC SCHOOLS,Santa Fe,0,SANTA FE,SANTA FE,87501,New Mexico,NM,13765,0.64,0.8,0.33,0.38
3900123,SCIOTOVILLE,Sciotoville,1,PORTSMOUTH,SCIOTO,45662,Ohio,OH,367,0.71,0.03,0.33,0.49
5306870,PRESCOTT SCHOOL DISTRICT,Prescott,0,PRESCOTT,WALLA WALLA,99348,Washington,WA,241,0.8,0.76,0.33,0.46
5309480,WAPATO SCHOOL DISTRICT,Wapato,0,WAPATO,YAKIMA,98951,Washington,WA,3374,0.89,0.95,0.33,0.34
2303610,BROOKLIN SCHOOL DEPARTMENT,Brooklin,0,SARGENTVILLE,HANCOCK,4673,Maine,ME,105,0.19,0.42,0.33,0.43
510680,N. LITTLE ROCK SCHOOL DISTRICT,North Little Rock,0,NORTH LITTLE ROCK,PULASKI,72114,Arkansas,AR,9490,0.64,0.66,0.33,0.34
623340,MADERA UNIFIED,Madera Unified,0,MADERA,MADERA,93637,California,CA,19153,0.77,0.88,0.33,0.28
4008460,COMANCHE,Comanche,0,COMANCHE,STEPHENS,73529,Oklahoma,OK,1151,0.52,0.28,0.33,0.39
4101230,AMITY SCHOOL DISTRICT 4J,Amity,0,AMITY,YAMHILL,97101,Oregon,OR,805,0.45,0.18,0.33,0.39
2607170,BUCKLEY COMMUNITY SCHOOL DISTRICT,Buckley,0,BUCKLEY,WEXFORD,49620,Michigan,MI,390,0.53,0.09,0.33,0.43
641580,WASHINGTON UNIFIED,Washington Unified,0,WEST SACRAMENTO,YOLO,95691,California,CA,7345,0.64,0.64,0.33,0.32
3904422,LIMA CITY,Lima,0,LIMA,ALLEN,45804,Ohio,OH,4488,0.78,0.56,0.33,0.37
400112,EAGLES AERIE SCHOOLS,Eagles Aerie,1,GILBERT,MARICOPA,85297,Arizona,AZ,203,0.01,0.21,0.33,0.52
642900,WINSHIP-ROBBINS,Winship-Robbins,0,MERIDIAN,SUTTER,95957,California,CA,116,0.53,0.49,0.33,0.31
2803900,SCOTT COUNTY SCHOOL DISTRICT,Scott County,0,FOREST,SCOTT,39074,Mississippi,MS,3662,0.76,0.44,0.33,0.38
619140,JULIAN UNION ELEMENTARY,Julian Union  ,0,JULIAN,SAN DIEGO,92036,California,CA,2323,0.07,0.3,0.33,0.45
3013310,HARDIN ELEMENTARY,Hardin,0,HARDIN,BIG HORN,59034,Montana,MT,1173,0.76,0.81,0.33,0.33
2619620,JACKSON PUBLIC SCHOOLS,Jackson,0,JACKSON,JACKSON,49201,Michigan,MI,6545,0.68,0.49,0.33,0.36
612090,EL MONTE CITY ELEMENTARY,El Monte Elementary,0,EL MONTE,LOS ANGELES,91731,California,CA,10144,0.79,0.97,0.33,0.3
628080,OAKLEY UNION ELEMENTARY,Oakley Union,0,OAKLEY,CONTRA COSTA,94561,California,CA,4610,0.41,0.62,0.33,0.37
4836240,QUINLAN ISD,Quinlan ISD,0,QUINLAN,HUNT,75474,Texas,TX,2574,0.58,0.17,0.33,0.38
621570,LIBERTY ELEMENTARY,Liberty Elementary,0,VISALIA,TULARE,93277,California,CA,266,0.56,0.58,0.33,0.31
2800780,SHAW SCHOOL DISTRICT,Shaw,0,SHAW,BOLIVAR,38773,Mississippi,MS,589,0.97,0.98,0.33,0.35
3600073,ENTERPRISE CHARTER SCHOOL,Enterprise Charter,1,BUFFALO,ERIE,14203,New York,NY,405,0.94,0.98,0.33,0.23
1304950,THOMASVILLE CITY,Thomasville City,0,THOMASVILLE,THOMAS,31792,Georgia,GA,2939,0.66,0.75,0.33,0.4
1710200,CICERO SD 99,Cicero,0,CICERO,COOK,60804,Illinois,IL,13763,0.84,0.97,0.33,0.34
2920370,MARQUAND-ZION R-VI,Marquand-Zion,0,MARQUAND,MADISON,63655,Missouri,MO,178,0.54,0.03,0.33,0.46
4836540,RAYMONDVILLE ISD,Raymondville Isd,0,RAYMONDVILLE,WILLACY,78580,Texas,TX,2232,0.24,0.99,0.33,0.35
620760,LAKESIDE UNION ELEMENTARY,Lakeside Union,0,HANFORD,KINGS,93230,California,CA,366,0.92,0.9,0.33,0.2
2104080,MENIFEE COUNTY,Menifee County,0,FRENCHBURG,MENIFEE,40322,Kentucky,KY,1126,0.76,0.05,0.33,0.48
101050,DALE COUNTY,Dale County,0,OZARK,DALE,36361,Alabama,AL,2850,0.52,0.2,0.33,0.44
2634680,VAN DYKE PUBLIC SCHOOLS,Van Dyke,0,WARREN,MACOMB,48089,Michigan,MI,3367,0.8,0.48,0.33,0.36
3405040,FAIRFIELD TOWNSHIP,Fairfield Township,0,BRIDGETON,CUMBERLAND,8302,New Jersey,NJ,596,0.7,0.8,0.33,0.34
4017580,LEXINGTON,Lexington,0,LEXINGTON,CLEVELAND,73051,Oklahoma,OK,1067,0.59,0.19,0.32,0.47
5306570,PASCO SCHOOL DISTRICT,Pasco,0,PASCO,FRANKLIN,99301,Washington,WA,13865,0.66,0.74,0.32,0.33
900033,PARK CITY PREP CHARTER SCHOOL,Park City Prep,0,BRIDGEPORT,FAIRFIELD,6608,Connecticut,CT,224,0.54,0.98,0.32,0.37
5303600,HOOD CANAL SCHOOL DISTRICT,Hood Canal,0,SHELTON,MASON,98584,Washington,WA,303,0.77,0.5,0.32,0.37
3904500,WARRENSVILLE HEIGHTS CITY,Warrensville Heights,0,WARRENSVILLE HEIGHTS,CUYAHOGA,44128,Ohio,OH,2328,0.78,0.99,0.32,0.34
409600,YUMA ELEMENTARY DISTRICT,Yuma Elementary,0,YUMA,YUMA,85364,Arizona,AZ,10119,0.69,0.73,0.32,0.35
512930,STRONG-HUTTIG SCHOOL DISTRICT,Strong-Huttig,0,STRONG,UNION,71765,Arkansas,AR,577,0.76,0.59,0.32,0.28
5302340,EASTON SCHOOL DISTRICT,Easton,0,EASTON,KITTITAS,98925,Washington,WA,89,0.48,0.25,0.32,0.49
102640,OZARK CITY,Ozark City,0,OZARK,DALE,36360,Alabama,AL,2505,0.61,0.51,0.32,0.39
3704800,WASHINGTON COUNTY SCHOOLS,Washington County,0,PLYMOUTH,WASHINGTON,27962,North Carolina,NC,2093,0.67,0.8,0.32,0.34
2103150,KNOX COUNTY,Knox County,0,BARBOURVILLE,KNOX,40906,Kentucky,KY,4837,0.65,0.02,0.32,0.42
2600145,GRATTAN ACADEMY,Grattan Academy,1,BELDING,KENT,48809,Michigan,MI,191,0.32,0.08,0.32,0.45
1709930,CITY OF CHICAGO SD 299,Chicago,0,CHICAGO,COOK,60603,Illinois,IL,421430,0.73,0.91,0.32,0.37
4033360,YALE,Yale,0,YALE,PAYNE,74085,Oklahoma,OK,539,0.68,0.48,0.32,0.39
4006270,CALVIN,Calvin,0,CALVIN,HUGHES,74531,Oklahoma,OK,161,0.73,0.29,0.32,0.31
2802010,HOUSTON  SCHOOL DISTRICT,Houston,0,HOUSTON,CHICKASAW,38851,Mississippi,MS,1910,0.73,0.5,0.32,0.43
2921420,SCOTT COUNTY CENTRAL,Scott County Central,0,SIKESTON,SCOTT,63801,Missouri,MO,363,0.67,0.28,0.32,0.39
614370,FRANKLIN-MCKINLEY ELEMENTARY,Franklin-McKinley,0,SAN JOSE,SANTA CLARA,95112,California,CA,10044,0.75,0.98,0.32,0.3
3400041,INTERNATIONAL CHARTER SCHOOL,International,1,TRENTON,MERCER,8611,New Jersey,NJ,103,0.71,1,0.32,0.27
805700,MOFFAT SCHOOL DISTRICT NO. 2,Moffat,0,MOFFAT,SAGUACHE,81143,Colorado,CO,210,0.49,0.24,0.32,0.63
2804620,WEST POINT SCHOOL DISTRICT,West Point,0,WEST POINT,CLAY,39773,Mississippi,MS,3307,0.86,0.81,0.32,0.39
4501530,CHESTER 01,Chester,0,CHESTER,CHESTER,29706,South Carolina,SC,5746,0.61,0.5,0.32,0.29
101800,HUNTSVILLE CITY,Huntsville City,0,HUNTSVILLE,MADISON,35807,Alabama,AL,23205,0.43,0.52,0.32,0.42
4013140,GRAHAM,Graham,0,WELEETKA,OKFUSKEE,74880,Oklahoma,OK,197,0.31,0.34,0.32,0.16
619050,JOHNSTONVILLE ELEMENTARY,Johnstonville,0,SUSANVILLE,LASSEN,96130,California,CA,217,0.39,0.36,0.32,0.32
5308670,SUNNYSIDE SCHOOL DISTRICT,Sunnyside,0,SUNNYSIDE,YAKIMA,98944,Washington,WA,5948,0.8,0.89,0.32,0.37
600067,CARUTHERS UNIFIED,Caruthers Unified,0,CARUTHERS,FRESNO,93609,California,CA,1416,0.84,0.83,0.32,0.28
409060,WASHINGTON ELEMENTARY SCHOOL DISTRICT,Washington,0,PHOENIX,MARICOPA,85021,Arizona,AZ,23765,0.74,0.64,0.32,0.34
612880,ESCONDIDO UNION,Escondido Union,0,ESCONDIDO,SAN DIEGO,92027,California,CA,19319,0.57,0.75,0.32,0.36
626400,MOUNT PLEASANT ELEMENTARY,Mount Pleasant,0,SAN JOSE,SANTA CLARA,95148,California,CA,2963,0.74,0.96,0.32,0.34
513930,WATSON CHAPEL SCHOOL DISTRICT,Watson Chapel,0,PINE BLUFF,JEFFERSON,71603,Arkansas,AR,3108,0.63,0.67,0.32,0.36
600061,RIVERBANK UNIFIED,Riverbank Unified,0,RIVERBANK,STANISLAUS,95367,California,CA,2801,0.72,0.79,0.32,0.27
1738370,SUNNYBROOK SD 171,Sunnybrook,0,LANSING,COOK,60438,Illinois,IL,1130,0.64,0.93,0.32,0.41
400188,ADVANCED EDUCATION SERVICES  INC.,Advanced Education,0,CHANDLER,MARICOPA,85224,Arizona,AZ,117,0.02,0.45,0.32,0.54
3501740,LOVINGTON MUNICIPAL SCHOOLS,Lovington,0,LOVINGTON,LEA,88260,New Mexico,NM,3247,0.59,0.74,0.32,0.36
600001,ACTON-AGUA DULCE UNIFIED,Acton-Agua Dulce,0,ACTON,LOS ANGELES,93510,California,CA,1807,0.24,0.38,0.32,0.44
2600126,NATAKI TALIBAH SCHOOLHOUSE OF DETROIT,Nataki Talibah,1,DETROIT,WAYNE,48219,Michigan,MI,413,0.45,1,0.32,0.32
4010890,EMPIRE,Empire,0,DUNCAN,STEPHENS,73533,Oklahoma,OK,506,0.42,0.13,0.32,0.48
1725110,MAYWOOD-MELROSE PARK-BROADVIEW 89,Maywood,0,MELROSE PARK,COOK,60160,Illinois,IL,5693,0.75,0.98,0.32,0.31
101260,ELBA CITY,Elba City,0,ELBA,COFFEE,36323,Alabama,AL,816,0.68,0.51,0.32,0.42
2922140,NEWBURG R-II,Newburg,0,NEWBURG,PHELPS,65550,Missouri,MO,454,0.55,0.03,0.32,0.43
513110,TEXARKANA SCHOOL DISTRICT,Texarkana,0,TEXARKANA,MILLER,71854,Arkansas,AR,4435,0.68,0.53,0.32,0.34
600047,TRACY JOINT UNIFIED,Tracy Joint Unified,0,TRACY,SAN JOAQUIN,95376,California,CA,17342,0.35,0.71,0.32,0.37
637470,SOUTH FORK UNION,South Fork Union,0,WELDON,KERN,93283,California,CA,303,0.71,0.22,0.32,0.32
402600,DUNCAN UNIFIED DISTRICT,Duncan Unified,0,DUNCAN,GREENLEE,85534,Arizona,AZ,490,0.47,0.29,0.32,0.38
630520,PIONEER UNION ELEMENTARY,Pioneer Union,0,BERRY CREEK,BUTTE,95916,California,CA,98,0.79,0.19,0.32,0.17
2311700,MSAD 45,MSAD 45,0,WASHBURN,AROOSTOOK,4786,Maine,ME,392,0.48,0.06,0.32,0.47
2100330,BATH COUNTY,Bath County,0,OWINGSV,BATH,40360,Kentucky,KY,2029,0.66,0.03,0.32,0.43
100630,CHEROKEE COUNTY,Cherokee County,0,CENTRE,CHEROKEE,35960,Alabama,AL,4084,0.54,0.08,0.32,0.4
2201680,TANGIPAHOA PARISH,Tangipahoa Parish,0,AMITE,TANGIPAHOA,70422,Louisiana,LA,19402,0.74,0.5,0.32,0.32
4106740,JEFFERSON COUNTY SCHOOL DISTRICT 509J,Jefferson County,0,MADRAS,JEFFERSON,97741,Oregon,OR,2977,0.79,0.69,0.32,0.27
605130,BISHOP UNION ELEMENTARY,Bishop Elementary,0,BISHOP,INYO,93514,California,CA,1251,0.48,0.56,0.32,0.36
4016740,KREMLIN-HILLSDALE,Kremlin-Hillsdale,0,KREMLIN,GARFIELD,73753,Oklahoma,OK,279,0.45,0.12,0.32,0.46
622740,LOS BANOS UNIFIED,Los Banos Unified,0,LOS BANOS,MERCED,93635,California,CA,8748,0.53,0.82,0.32,0.3
1708070,CAIRO USD 1,Cairo,0,CAIRO,ALEXANDER,62914,Illinois,IL,598,0.89,0.93,0.32,0.35
3502460,SOCORRO CONSOLIDATED SCHOOLS,Socorro,0,SOCORRO,SOCORRO,87801,New Mexico,NM,1896,0.53,0.76,0.32,0.33
2600207,CREATIVE TECHNOLOGIES ACADEMY,Creative Tech,1,CEDAR SPRINGS,KENT,49319,Michigan,MI,289,0.2,0.09,0.32,0.39
4032730,WHITESBORO,Whitesboro,0,WHITESBORO,LE FLORE,74577,Oklahoma,OK,192,0.69,0.42,0.32,0.68
608250,CHATOM UNION ELEMENTARY,Chatom Union,0,TURLOCK,STANISLAUS,95380,California,CA,674,0.8,0.61,0.32,0.3
1804320,SCHOOL CITY OF HAMMOND,Hammond,0,HAMMOND,LAKE,46320,Indiana,IN,14679,0.72,0.75,0.32,0.33
3418270,WOODLYNNE BOROUGH,Woodlynne,0,WOODLYNNE,CAMDEN,8107,New Jersey,NJ,404,0.7,0.93,0.32,0.32
4900009,CITY ACADEMY,City Academy,1,SALT LAKE CITY,SALT LAKE,84102,Utah,UT,184,0.38,0.21,0.32,0.42
625190,MODOC JOINT UNIFIED,Modoc Joint Unified,0,ALTURAS,MODOC,96101,California,CA,1049,0.54,0.27,0.32,0.38
4838820,SAN DIEGO ISD,San Diego ISD,0,SAN DIEGO,DUVAL,78384,Texas,TX,1359,0.43,0.99,0.32,0.29
4017310,LEACH,Leach,0,TWIN OAKS,DELAWARE,74368,Oklahoma,OK,133,0.72,0.73,0.32,0.34
4900019,FAST FORWARD HIGH,Fast Forward High,1,LOGAN,CACHE,84321,Utah,UT,214,0.04,0.19,0.32,0.35
1302640,HANCOCK COUNTY,Hancock County,0,SPARTA,HANCOCK,31087,Georgia,GA,1297,0.75,0.99,0.32,0.39
400005,SALOME CONSOLIDATED ELEMENTARY DISTRICT,Salome Consolidated,0,SALOME,LA PAZ,85348,Arizona,AZ,117,0.84,0.64,0.32,0.42
101410,EUFAULA CITY,Eufaula City,0,EUFAULA,BARBOUR,36027,Alabama,AL,2867,0.62,0.6,0.32,0.38
4812360,BYNUM ISD,Bynum ISD,0,BYNUM,HILL,76631,Texas,TX,245,0.52,0.22,0.32,0.36
5602820,FREMONT COUNTY SCHOOL DISTRICT #21,Fremont County #21,0,FORT WASHAKIE,FREMONT,82514,Wyoming,WY,460,0.75,0.98,0.32,0.31
621360,LEMOORE UNION ELEMENTARY,Lemoore Union,0,LEMOORE,KINGS,93245,California,CA,3350,0.61,0.73,0.32,0.33
3700025,QUALITY EDUCATION ACADEMY,Quality Education,1,WINSTON SALEM,FORSYTH,27105,North Carolina,NC,240,0.6,1,0.32,0.4
4010860,ELMORE CITY-PERNELL,Elmore City Pernell,0,ELMORE CITY,GARVIN,73433,Oklahoma,OK,531,0.52,0.21,0.32,0.46
2915300,HUMANSVILLE R-IV,Humansville,0,HUMANSVILLE,POLK,65674,Missouri,MO,370,0.74,0.02,0.32,0.41
2900004,NEW MADRID COUNTY R-I,New Madrid County,0,NEW MADRID,NEW MADRID,63869,Missouri,MO,1644,0.59,0.33,0.32,0.44
5308970,TOPPENISH SCHOOL DISTRICT,Toppenish,0,TOPPENISH,YAKIMA,98948,Washington,WA,3447,0.86,0.94,0.32,0.37
2006630,WHEATLAND,Wheatland,0,GRAINFIELD,GOVE,67737,Kansas,KS,83,0.39,0.01,0.32,0.38
631320,POMONA UNIFIED,Pomona Unified,0,POMONA,LOS ANGELES,91769,California,CA,28756,0.81,0.94,0.32,0.3
2103000,JENKINS INDEPENDENT,Jenkins,0,JENKINS,LETCHER,41537,Kentucky,KY,552,0.73,0.03,0.32,0.42
3501680,LOS LUNAS PUBLIC SCHOOLS,Los Lunas,0,LOS LUNAS,VALENCIA,87031,New Mexico,NM,8642,0.67,0.75,0.32,0.36
2622290,MADISON PUBLIC SCHOOLS (OAKLAND),Madison Oakland,0,MADISON HEIGHTS,OAKLAND,48071,Michigan,MI,1540,0.69,0.38,0.32,0.27
611040,DENAIR UNIFIED,Denair Unified,0,DENAIR,STANISLAUS,95316,California,CA,1564,0.38,0.41,0.32,0.35
2200600,EAST FELICIANA PARISH,East Feliciana,0,CLINTON,EAST FELICIANA,70722,Louisiana,LA,2228,0.85,0.76,0.32,0.27
4826790,LAREDO ISD,Laredo ISD,0,LAREDO,WEBB,78040,Texas,TX,24963,0.02,1,0.32,0.25
614160,FORTUNA UNION ELEMENTARY,Fortuna Union,0,FORTUNA,HUMBOLDT,95540,California,CA,722,0.7,0.44,0.32,0.32
512870,STEPHENS SCHOOL DISTRICT,Stephens,0,STEPHENS,OUACHITA,71764,Arkansas,AR,404,0.86,0.89,0.32,0.31
400298,LEGACY SCHOOLS,Legacy Schools,1,MESA,MARICOPA,85207,Arizona,AZ,236,0.63,0.28,0.32,0.38
400246,CHOICE EDUCATION AND DEVELOPMENT CORP. - SEQUOIA VILLA,Sequoia Village,1,MESA,NAVAJO,85204,Arizona,AZ,200,0.71,0.15,0.32,0.34
2802700,LOUISVILLE MUNICIPAL SCHOOL DISTRICT,Louisville,0,LOUISVILLE,WINSTON,39339,Mississippi,MS,2662,0.81,0.66,0.32,0.33
3612660,GREEN ISLAND UNION FREE SCHOOL DISTRICT,Green Island,0,GREEN ISLAND,ALBANY,12183,New York,NY,339,0.42,0.12,0.32,0.46
3620010,MOUNT MORRIS CENTRAL SCHOOL DISTRICT,Mount Morris,0,MOUNT MORRIS,LIVINGSTON,14510,New York,NY,488,0.5,0.23,0.32,0.43
1716950,BROOKWOOD SD 167,Brookwood,0,GLENWOOD,COOK,60425,Illinois,IL,1269,0.7,0.94,0.32,0.35
807230,WESTMINSTER SCHOOL DISTRICT NO. 50,Westminster,0,WESTMINSTER,ADAMS,80030,Colorado,CO,9724,0.71,0.77,0.32,0.34
5500045,21ST CENTURY PREPARATORY SCHOOL AGENCY,21st Century Prep,1,RACINE,RACINE,53404,Wisconsin,WI,493,0.5,0.66,0.32,0.35
2007830,JEWELL,Jewell,0,RANDALL,JEWELL,66963,Kansas,KS,95,0.4,0.05,0.32,0.55
2600266,WAYPOINT ACADEMY,Waypoint Academy,1,MUSKEGON,MUSKEGON,49442,Michigan,MI,218,0.71,0.38,0.32,0.41
602360,ALVIEW-DAIRYLAND UNION ELEMENTARY,Alview-Dairyland,0,CHOWCHILLA,MADERA,93610,California,CA,370,0.65,0.62,0.32,0.33
403730,HAYDEN-WINKELMAN UNIFIED DISTRICT,Hayden-Winkelman,0,WINKELMAN,GILA,85292,Arizona,AZ,405,0.63,0.88,0.32,0.36
4200063,SUGAR VALLEY RURAL CHARTER SCHOOL,Sugar Valley Rural,1,LOGANTON,CLINTON,17747,Pennsylvania,PA,204,0.57,0.01,0.32,0.42
600014,HESPERIA UNIFIED,Hesperia Unified,0,HESPERIA,SAN BERNARDINO,92345,California,CA,22345,0.57,0.7,0.32,0.31
3500180,BELEN CONSOLIDATED SCHOOLS,Belen,0,BELEN,VALENCIA,87002,New Mexico,NM,4737,0.81,0.75,0.32,0.37
623610,MANTECA UNIFIED,Manteca Unified,0,MANTECA,SAN JOAQUIN,95336,California,CA,23077,0.48,0.72,0.32,0.35
2600103,NAH TAH WAHSH PUBLIC SCHOOL ACADEMY,Nah Tah Wahsh,1,WILSON,MENOMINEE,49896,Michigan,MI,160,0.79,0.74,0.32,0.45
631620,PRINCETON JOINT UNIFIED,Princeton Joint,0,PRINCETON,COLUSA,95970,California,CA,236,0.65,0.56,0.32,0.33
3502040,PENASCO INDEPENDENT SCHOOLS,Penasco,0,PENASCO,TAOS,87553,New Mexico,NM,517,0.7,0.98,0.32,0.39
4839330,SANTA MARIA ISD,Santa Maria Isd,0,SANTA MARIA,CAMERON,78592,Texas,TX,647,0.05,1,0.32,0.21
2600193,GRAND BLANC ACADEMY,Grand Blanc Academy,1,GRAND BLANC,GENESEE,48439,Michigan,MI,456,0.64,0.48,0.32,0.31
628170,OCEAN VIEW ELEMENTARY,Ocean View,0,OXNARD,VENTURA,93033,California,CA,2508,0.72,0.9,0.32,0.27
4111790,STANFIELD SCHOOL DISTRICT 61,Stanfield,0,STANFIELD,UMATILLA,97875,Oregon,OR,554,0.66,0.46,0.32,0.36
2101110,CAVERNA INDEPENDENT,Caverna,0,CAVE CITY,BARREN,42127,Kentucky,KY,781,0.76,0.2,0.32,0.47
624330,MCKITTRICK ELEMENTARY,McKittrick,0,MCKITTRICK,KERN,93251,California,CA,75,0.15,0.04,0.32,0.37
2600108,ACADEMY OF SOUTHFIELD,Academy Southfield,1,SOUTHFIELD,OAKLAND,48075,Michigan,MI,373,0.73,1,0.32,0.39
2803240,NORTH PIKE SCHOOL DISTRICT,North Pike,0,SUMMIT,PIKE,39666,Mississippi,MS,2312,0.59,0.32,0.32,0.45
2105640,UNION COUNTY,Union County,0,MORGANFIELD,UNION,42437,Kentucky,KY,2410,0.53,0.17,0.32,0.48
400600,ALHAMBRA ELEMENTARY DISTRICT,Alhambra Elementary,0,PHOENIX,MARICOPA,85019,Arizona,AZ,14980,0.89,0.92,0.32,0.3
